"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers","pop","lat","long","capital"
2014,"Permanent Resident","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","China","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","Other","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","G","Carnegie Mellon University","Electrical & Computer Engineering","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S13","E","General Motors","Engineer","Austin","TX",NA,NA,NA,NA,"Engineering: Electrical/Computer","manufacturing",NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Male","BS","Dietrich","SHS","ECO","F13","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Dietrich","SHS","DECSCI","S14","E","Consumer Financial Protection Bureau","Research Assistant","Washington","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","SHS","CMY","S14","E","URJ 6 Points Sports Academy Summer Camp","Assistant Director","Newton","MA",NA,NA,NA,NA,"Social Services: Other","education",NA,84969,42.33,-71.21,0
2014,"U.S. Citizen","United States","Male","BS","MCS","SHS","BSC","F13","G","University of Pennsylvania","Medical School","Philadelphia","PA","MD",NA,NA,NA,NA,NA,NA,1439814,40.01,-75.13,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Skidmore, Owings and Merrill","Junior Architect","New York","NY",NA,"Hired from summer Internship",NA,NA,"Architecture","architecture",2,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","INDDES","S14","E","NewDealDesign","Industrial Design Intern","San Francisco","CA",NA,NA,NA,NA,NA,NA,NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","INDDES","S14","E","MakerBot","User Experience Designer","Brooklyn","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","INDDES","S14","E","Facebook","Product Designer","Menlo Park","CA",NA,NA,NA,NA,NA,"technology",NA,NA,NA,NA,NA
2014,"Non-US Citizen","Korea","Male","BFA","CFA","Architecture","ARC","S14","E","Rafael Vinoly Architects","Junior Architect","New York","NY",NA,"Networking","5/1/14","5/1/14","Architecture","architecture",2,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","INDDES","S14","E","SapientNitro","Experience Designer","New York","NY",NA,NA,NA,NA,NA,"architecture",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","E","Nikolai Rose",NA,"New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Theatre Studies","S14","E","Universal Pictures","Intern","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","INDDES","S14","E","IBM","Senior Industrial Designer","Austin","TX",NA,NA,NA,NA,NA,"consulting",NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Skidmore, Owings and Merrill","Junior Architect","New York","NY",NA,NA,NA,NA,NA,"architecture",NA,8124427,40.67,-73.94,0
2014,"Non-US Citizen","United States","Male","BFA","CFA","Architecture","ARC","F13","E","INTEC Group, Inc.","Intern Architect",NA,NA,NA,NA,NA,NA,NA,"architecture",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","INDDES","S14","E","BrightLine","UX/ UI Design Intern","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","PTM - Prod. And Stage Man.","S14","E","Princes Cruises","Crew",NA,NA,NA,NA,NA,NA,"Crew","arts & entertainment",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Music","Voice","S14","E","Pittsburgh Opera","Member of Chorus","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Design - Lighting","S14","E","Full Flood Inc.","Assistant Lighting Director","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Columbia Laboratory for Architectural Broadcasting","Researcher","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S13","E","Digest-O-Mat","Co-Founder","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting / MT","S14","E","Film","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","E","Freelance","Artist","New York","NY",NA,NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Directing","S14","E","National Theatre for Student Artists","Director","New York","NY",NA,"Networking",NA,NA,"Director - Productions","arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Design - Lighting","S14","E",NA,"Media Programmer","New York","NY","Bachelor",NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","E","Autodesk's Pier 9","Artist-in-Residence","San Francisco","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","MIH Systems Group","Engineering Assistant","Irvington","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Non-US Citizen","China","Male","BFA","CFA","Design","COMDES","S14","E","LinkedIn","Associate User Experience Designer","Mountain View","CA",NA,"Job Fairs/CAOC/Confluence",NA,NA,"Design","design",NA,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Disney",NA,"Glendale","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,204747,34.18,-118.25,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","E","Pittsburgh Modular Synthesizer",NA,"Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Permanent Resident","United States","Male","BFA","CFA","Design","INDDES","S14","E","Canary Security","Industrial Design Intern","New York","NY",NA,"Job Fairs & Internet Listing Site",NA,NA,"Industrial/Product Design","consumer products",4,8124427,40.67,-73.94,0
2014,NA,NA,"Male","BS","CFA","Other","Jazz Performance (Student Defined Major)","F13","E","S-Squared Touring Company","Founder","Glenside","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","Korea","Male","BFA","CFA","Design","COMDES","S14","E","R/GA","Associate Experience Designer","New York","NY",NA,"Job Fairs/CAOC/Confluence",NA,NA,"Design","design",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","INDDES","S14","E","Dynamic Technology Corporation","Designer","Piedmont","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","WET","Designer","Los Angeles","CA",NA,"Job Fair","3/1/14","3/1/14","Architecture","design",1,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Wildman Chalmers Design","Junior Architect","Pittsburgh","PA",NA,NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","E","Filipino American Museum","Freelance - Social Media, Visual Identity and Development","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,"design",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","F13","E","Victorius","UI/UX Designer","Los Angeles","CA",NA,NA,NA,NA,NA,NA,NA,3911500,34.11,-118.41,0
2014,"Non-US Citizen","Singapore","Male","BFA","CFA","Art","ART","S14","E","Ministry of Education","Teacher","Singapore","Singapore",NA,NA,"17-Jun","17-Jun",NA,"education",1,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Design - Sound","S14","E","Broadway","Sound Effects Editor; Associate Sound Designer; Assistant Sound Designer; Assistant Sound Designer","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting","S14","E","New York Fringe Festival","Actor","New York","NY",NA,NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","E","Epic Systems","Corporate Recruiter","Verona","WI",NA,NA,NA,NA,NA,"technology",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Directing","S14","E","Quantum Theatre","Assistant Director","Pittsburgh","PA",NA,NA,NA,NA,NA,"arts & entertainment",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting / MT","S14","E","Pittsburgh Civic Light Opera","Actor","Pittsburgh","PA",NA,NA,NA,NA,NA,"arts & entertainment",NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","Canada","Male","BFA","CFA","Drama","Acting / MT","S14","E","Webisode","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting / MT","S14","E","Martha's Vinyard Playhouse","Actor","Martha's Vineyard","MA",NA,NA,NA,NA,NA,"arts & entertainment",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting","S14","E","Quantum Theatre","Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","E","Andy Warhol Museum","Gallery Attendant","Pittsburgh","PA",NA,NA,NA,NA,NA,"arts & entertainment",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","COMDES","S14","E","SapientNitro","Junior Designer","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","INDDES","S14","E","Frog Design","Indsutrial Designer","San Francisco","CA",NA,NA,NA,NA,NA,"design",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting / MT","S14","E",NA,NA,"New York","NY",NA,NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","COMDES","S14","E","R/GA","Junior Visual Designer","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Design - Scenic","S14","E","Caliban Productions","Assistant; Art and Set Director; Art Director","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting","S14","E","New York Fringe Festival","Actor","New York","NY",NA,NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Music","Voice","S14","E",NA,"English Teacher",NA,"France",NA,NA,NA,NA,"Teacher","education",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Preservation Green LLC.","Junior Architect","New York","NY",NA,"Hired from summer internship",NA,NA,NA,"architecture",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Front Studio","Intern","Pittsburgh","PA","MS",NA,NA,NA,NA,"design",NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","Canada","Male","BFA","CFA","Design","INDDES","S14","E","Marbles","Industrial Designer",NA,"FL",NA,NA,NA,NA,NA,"design",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Community Performing Arts","Media Designer","Boston","MA",NA,NA,NA,NA,NA,NA,NA,567759,42.34,-71.02,2
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting","S14","E",NA,"Actor","Los Angeles","CA",NA,NA,NA,NA,NA,"arts & entertainment",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Perkins Eastman","Intern Architect","New York","NY",NA,NA,NA,NA,NA,NA,NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","PTM - Prod. And Stage Man.","S14","E","Disney","Vacation Planner","Orange County","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","E","Mojo Game Studios","Designer","Pittsburgh","PA",NA,NA,"13-Dec","14-Feb",NA,"arts & entertainment",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting / MT","S14","E","Broadway","Actor","New York","NY",NA,NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Acting / MT","S14","E","New York Fringe Festival","Actor","New York","NY",NA,NA,NA,NA,NA,"arts & entertainment",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Directing","S14","E","National Theatre for Student Artists","Director","New York","NY",NA,NA,"12/14/13","12/15/13","Director","arts & entertainment",1,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","The Ratkovich Company","Real Estate Intern","Los Angeles","CA",NA,"Networking","3/1/14","3/1/14",NA,"real estate",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","Singapore","Male","BFA","CFA","Architecture","ARC","S14","E","Ismael Leyva Architects","Junior Architect","New York","NY",NA,"Networking","6/1/14","6/1/14","Architecture","architecture",3,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","ART","S14","G","Maryland Institute College of Art","Painting","Baltimore","MD","Master",NA,NA,NA,NA,NA,NA,602658,39.3,-76.61,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","G","Carnegie Mellon University","Computational Design","Pittsburgh","PA","Master",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,NA,NA,"Male","BS","CFA","Other","Human Systems (Student Defined Major)","S14","G","Carnegie Mellon University","Human Computer Interaction","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Design","COMDES","S14","G","Carnegie Mellon University","Human-Computer Interaction","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","G","Carnegie Mellon University","Sustainable Design","Pittsburgh","PA","Master",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Music","Voice","S14","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Music","Composition","S14","G","Royal Academy of Music","Music Composition","London","England","Master",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Music","Technology","S14","E","Comcast","Software Engineer","Los Angeles","CA",NA,"job fair and networking","13-Nov","13-Nov","interactive media research","arts & entertainment",1,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S14","E","Cisco","Technical Staff Member","San Francisco","CA",NA,NA,NA,NA,NA,"technology",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","Thailand","Male","BFA","CFA","Music","MUS","S14","E","Mitsubishi UFJ Bank",NA,"New York","NY",NA,NA,NA,NA,NA,"financial services",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Art","HSSART","S14","E","PennEnvironment","Field Manager","Pittsburgh","PA",NA,NA,NA,NA,NA,"engineering",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Music","Voice","S14","E","Rhiza",NA,"Pittsburgh","PA",NA,NA,NA,NA,NA,"technology",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Music","BIOMP","S14","E","University of Pittsburgh","Research Assistant","Pittsburgh","PA",NA,NA,NA,NA,NA,"education",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Music","Oboe","F13","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","Master",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Directing","S14","G",NA,"Post-Baccalaurate pre-medical program",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BFA","CFA","Drama","Design - Lighting","S14","G","Carnegie Mellon University","Computer Science","Pittsburgh","PA","Doctor",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BAFIN","S14","E","NewDay USA","Credit Analyst","Fulton","MD",NA,NA,"41671","41671","Finance:Financial Analysis","financial services",1,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","COMPFIN","S14","E","BNY Mellon","Associate","New York","NY",NA,"TartanTRAK","41579","41579","Finance:Other","financial services",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BAFIN","S14","E","BlackRock","Analyst","New York","NY",NA,"Hired from summer internship","41487","41579","Finance:Financial Analysis","financial services",3,8124427,40.67,-73.94,0
